ID,sentimiento
8134,positivo
8135,negativo
8136,negativo
8137,positivo
8138,negativo
8139,positivo
8140,negativo
8141,positivo
8142,positivo
8143,positivo
8144,positivo
8145,positivo
8146,negativo
8147,negativo
8148,negativo
8149,positivo
8150,positivo
8151,negativo
8152,positivo
8153,negativo
8154,positivo
8155,negativo
8156,negativo
8157,negativo
8158,positivo
8159,positivo
8160,positivo
8161,positivo
8162,negativo
8163,negativo
8164,positivo
8165,positivo
8166,positivo
8167,negativo
8168,negativo
8169,positivo
8170,positivo
8171,negativo
8172,positivo
8173,positivo
8174,positivo
8175,positivo
8176,negativo
8177,positivo
8178,positivo
8179,negativo
8180,positivo
8181,positivo
8182,negativo
8183,negativo
8184,positivo
8185,positivo
8186,negativo
8187,positivo
8188,positivo
8189,positivo
8190,negativo
8191,negativo
8192,negativo
8193,negativo
8194,negativo
8195,positivo
8196,positivo
8197,negativo
8198,positivo
8199,positivo
8200,positivo
8201,negativo
8202,negativo
8203,positivo
8204,negativo
8205,negativo
8206,positivo
8207,positivo
8208,negativo
8209,negativo
8210,negativo
8211,negativo
8212,negativo
8213,negativo
8214,negativo
8215,positivo
8216,positivo
8217,negativo
8218,negativo
8219,negativo
8220,negativo
8221,positivo
8222,positivo
8223,negativo
8224,positivo
8225,positivo
8226,positivo
8227,negativo
8228,negativo
8229,negativo
8230,negativo
8231,positivo
8232,negativo
8233,negativo
8234,negativo
8235,negativo
8236,negativo
8237,positivo
8238,negativo
8239,negativo
8240,negativo
8241,positivo
8242,positivo
8243,negativo
8244,positivo
8245,negativo
8246,positivo
8247,negativo
8248,positivo
8249,positivo
8250,positivo
8251,positivo
8252,negativo
8253,negativo
8254,positivo
8255,positivo
8256,negativo
8257,negativo
8258,positivo
8259,positivo
8260,positivo
8261,negativo
8262,positivo
8263,negativo
8264,positivo
8265,negativo
8266,negativo
8267,positivo
8268,negativo
8269,positivo
8270,positivo
8271,negativo
8272,negativo
8273,positivo
8274,negativo
8275,positivo
8276,positivo
8277,negativo
8278,positivo
8279,positivo
8280,positivo
8281,positivo
8282,negativo
8283,positivo
8284,positivo
8285,negativo
8286,negativo
8287,negativo
8288,negativo
8289,positivo
8290,positivo
8291,positivo
8292,positivo
8293,negativo
8294,negativo
8295,positivo
8296,positivo
8297,negativo
8298,negativo
8299,negativo
8300,negativo
8301,negativo
8302,positivo
8303,positivo
8304,positivo
8305,negativo
8306,positivo
8307,positivo
8308,positivo
8309,positivo
8310,negativo
8311,positivo
8312,positivo
8313,positivo
8314,positivo
8315,negativo
8316,negativo
8317,negativo
8318,negativo
8319,negativo
8320,positivo
8321,positivo
8322,positivo
8323,positivo
8324,positivo
8325,positivo
8326,positivo
8327,positivo
8328,negativo
8329,positivo
8330,positivo
8331,positivo
8332,positivo
8333,positivo
8334,positivo
8335,positivo
8336,positivo
8337,negativo
8338,positivo
8339,positivo
8340,positivo
8341,positivo
8342,positivo
8343,positivo
8344,positivo
8345,positivo
8346,positivo
8347,positivo
8348,positivo
8349,positivo
8350,positivo
8351,positivo
8352,positivo
8353,positivo
8354,positivo
8355,positivo
8356,positivo
8357,positivo
8358,negativo
8359,negativo
8360,positivo
8361,negativo
8362,positivo
8363,positivo
8364,positivo
8365,positivo
8366,positivo
8367,positivo
8368,positivo
8369,positivo
8370,positivo
8371,positivo
8372,positivo
8373,positivo
8374,positivo
8375,positivo
8376,positivo
8377,negativo
8378,positivo
8379,positivo
8380,positivo
8381,negativo
8382,positivo
8383,negativo
8384,positivo
8385,negativo
8386,positivo
8387,positivo
8388,positivo
8389,positivo
8390,positivo
8391,positivo
8392,positivo
8393,positivo
8394,positivo
8395,positivo
8396,positivo
8397,negativo
8398,negativo
8399,negativo
8400,positivo
8401,positivo
8402,positivo
8403,negativo
8404,negativo
8405,negativo
8406,negativo
8407,positivo
8408,negativo
8409,positivo
8410,positivo
8411,positivo
8412,positivo
8413,negativo
8414,positivo
8415,negativo
8416,positivo
8417,positivo
8418,positivo
8419,negativo
8420,negativo
8421,positivo
8422,positivo
8423,positivo
8424,positivo
8425,negativo
8426,positivo
8427,negativo
8428,positivo
8429,positivo
8430,negativo
8431,positivo
8432,positivo
8433,positivo
8434,positivo
8435,positivo
8436,positivo
8437,positivo
8438,negativo
8439,positivo
8440,positivo
8441,positivo
8442,positivo
8443,positivo
8444,positivo
8445,positivo
8446,negativo
8447,positivo
8448,positivo
8449,positivo
8450,positivo
8451,positivo
8452,positivo
8453,positivo
8454,positivo
8455,positivo
8456,positivo
8457,negativo
8458,negativo
8459,negativo
8460,positivo
8461,positivo
8462,negativo
8463,negativo
8464,positivo
8465,positivo
8466,negativo
8467,positivo
8468,positivo
8469,positivo
8470,positivo
8471,positivo
8472,positivo
8473,positivo
8474,negativo
8475,negativo
8476,positivo
8477,negativo
8478,positivo
8479,negativo
8480,negativo
8481,positivo
8482,positivo
8483,positivo
8484,positivo
8485,positivo
8486,positivo
8487,negativo
8488,positivo
8489,positivo
8490,negativo
8491,positivo
8492,positivo
8493,positivo
8494,positivo
8495,positivo
8496,positivo
8497,negativo
8498,positivo
8499,positivo
8500,positivo
8501,positivo
8502,positivo
8503,positivo
8504,negativo
8505,positivo
8506,negativo
8507,positivo
8508,positivo
8509,positivo
8510,positivo
8511,negativo
8512,positivo
8513,positivo
8514,positivo
8515,positivo
8516,negativo
8517,positivo
8518,positivo
8519,positivo
8520,negativo
8521,positivo
8522,negativo
8523,negativo
8524,positivo
8525,positivo
8526,negativo
8527,positivo
8528,positivo
8529,positivo
8530,negativo
8531,positivo
8532,positivo
8533,positivo
8534,positivo
8535,positivo
8536,positivo
8537,positivo
8538,positivo
8539,positivo
8540,positivo
8541,negativo
8542,positivo
8543,positivo
8544,positivo
8545,positivo
8546,positivo
8547,positivo
8548,positivo
8549,negativo
8550,positivo
8551,positivo
8552,positivo
8553,positivo
8554,positivo
8555,positivo
8556,positivo
8557,negativo
8558,positivo
8559,positivo
8560,positivo
8561,positivo
8562,positivo
8563,positivo
8564,positivo
8565,positivo
8566,positivo
8567,positivo
8568,positivo
8569,positivo
8570,positivo
8571,positivo
8572,positivo
8573,negativo
8574,negativo
8575,positivo
8576,negativo
8577,positivo
8578,positivo
8579,positivo
8580,negativo
8581,negativo
8582,positivo
8583,positivo
8584,positivo
8585,negativo
8586,positivo
8587,positivo
8588,positivo
8589,positivo
8590,positivo
8591,negativo
8592,positivo
8593,negativo
8594,positivo
8595,negativo
8596,positivo
8597,negativo
8598,negativo
